page_id	page_title	article_edits	article_bot_edits	article_bot_editors	article_registered_edits	article_registered_editors	article_anon_edits	article_anon_editors	article_sum_bytes_changed	article_insertion_edits	article_bytes_added	article_removal_edits	article_bytes_removed	talk_edits	talk_bot_edits	talk_bot_editors	talk_registered_edits	talk_registered_editors	talk_anon_edits	talk_anon_editors	talk_sum_bytes_changed	talk_insertion_edits	talk_bytes_added	talk_removal_edits	talk_bytes_removed
81316	Sumter_County,_Alabama	3	0	0	3	2	0	0	288	1	286	2	2	0	0	0	3	0	0	0	0	0	0	0	0
75104	Sumter_County,_Florida	7	0	0	5	4	2	2	4406	4	2468	2	1938	0	0	0	5	0	0	0	0	0	0	0	0
26751	Sun	398	5	5	393	51	0	0	78333	188	37133	182	41200	0	0	0	393	0	0	0	0	0	0	0	0
29071	SunOS	2	1	1	1	1	0	0	91	2	91	0	0	0	0	0	1	0	0	0	0	0	0	0	0
79369	Sun_Belt_Conference	60	1	1	43	13	16	12	5879	37	5398	17	481	0	0	0	43	0	0	0	0	0	0	0	0
87311	Sun_Devil_Stadium	6	0	0	4	4	2	2	744	2	171	4	573	0	0	0	4	0	0	0	0	0	0	0	0
26980	Sun_Microsystems	16	1	1	10	8	5	4	1156	8	897	7	259	0	0	0	10	0	0	0	0	0	0	0	0
29074	Sun_Myung_Moon	127	2	2	122	20	3	2	32483	57	14209	61	18274	14	1	1	122	5	0	0	12943	11	4825	3	8118
55654	Sun_Quan	35	1	1	31	9	3	3	2789	24	1388	9	1401	0	0	0	31	0	0	0	0	0	0	0	0
51825	Sun_Tzu	45	5	3	24	13	16	13	2737	22	1697	22	1040	0	0	0	24	0	0	0	0	0	0	0	0
88483	Sun_Yat-sen	76	4	3	32	20	40	21	5728	45	3154	26	2574	2	1	1	32	0	1	1	509	2	509	0	0
54407	Sunday	32	1	1	10	10	21	15	784	17	502	12	282	0	0	0	10	0	0	0	0	0	0	0	0
72907	Sundial	163	7	4	116	26	40	12	72520	98	37380	54	35140	0	0	0	116	0	0	0	0	0	0	0	0
88816	Sundsvall_Municipality	1	0	0	1	1	0	0	6	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
47343	Sunfish	2	0	0	2	2	0	0	2	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0
58706	Sunflower_seed	14	1	1	7	7	6	6	3060	7	1126	6	1934	0	0	0	7	0	0	0	0	0	0	0	0
27979	Sunlight	67	6	4	36	23	25	18	138628	34	69368	30	69260	0	0	0	36	0	0	0	0	0	0	0	0
65628	Sunna	1	0	0	1	1	0	0	83	1	83	0	0	0	0	0	1	0	0	0	0	0	0	0	0
28841	Sunnah	41	6	5	25	9	10	6	9924	24	8615	16	1309	0	0	0	25	0	0	0	0	0	0	0	0
29402	Sunni_Islam	111	12	4	63	47	36	27	57897	63	29235	39	28662	4	0	0	63	4	0	0	6134	3	4801	1	1333
61904	Sunrise:_A_Song_of_Two_Humans	9	1	1	7	6	1	1	265	6	168	3	97	0	0	0	7	0	0	0	0	0	0	0	0
61045	Sunrise_(company)	61	2	2	23	11	36	20	2684	43	2014	13	670	0	0	0	23	0	0	0	0	0	0	0	0
76368	Sunset_Boulevard_(film)	28	1	1	11	7	16	12	2333	19	1360	7	973	0	0	0	11	0	0	0	0	0	0	0	0
27616	Sunspot	28	4	4	17	13	7	7	3806	18	2435	8	1371	0	0	0	17	0	0	0	0	0	0	0	0
58802	Suomi	2	0	0	1	1	1	1	5768	1	2884	1	2884	0	0	0	1	0	0	0	0	0	0	0	0
28464	Super-Kamiokande	133	3	3	120	6	10	8	37058	99	36102	30	956	0	0	0	120	0	0	0	0	0	0	0	0
46231	Super_8_film	4	0	0	2	2	2	2	154	3	149	1	5	0	0	0	2	0	0	0	0	0	0	0	0
74784	Super_Audio_CD	13	0	0	4	3	9	6	2598	8	1314	5	1284	0	0	0	4	0	0	0	0	0	0	0	0
27718	Super_Bowl	346	27	6	206	100	113	76	363149	165	183309	148	179840	0	0	0	206	0	0	0	0	0	0	0	0
29128	Super_Bowl_I	64	7	2	32	20	25	19	83846	35	44061	23	39785	1	0	0	32	1	0	0	9	0	0	1	9
29129	Super_Bowl_II	16	1	1	13	8	2	1	1152	10	1058	3	94	0	0	0	13	0	0	0	0	0	0	0	0
28975	Super_Bowl_III	50	4	2	37	14	9	7	3428	35	2811	8	617	0	0	0	37	0	0	0	0	0	0	0	0
29130	Super_Bowl_IV	26	1	1	22	10	3	2	2358	20	2089	3	269	0	0	0	22	0	0	0	0	0	0	0	0
29135	Super_Bowl_IX	24	1	1	18	10	5	3	1470	15	1417	4	53	0	0	0	18	0	0	0	0	0	0	0	0
29131	Super_Bowl_V	25	2	2	16	11	7	6	2022	19	1861	4	161	0	0	0	16	0	0	0	0	0	0	0	0
29132	Super_Bowl_VI	18	1	1	12	8	5	4	1655	12	1646	2	9	0	0	0	12	0	0	0	0	0	0	0	0
29133	Super_Bowl_VII	21	1	1	12	7	8	5	1464	13	1376	1	88	0	0	0	12	0	0	0	0	0	0	0	0
29134	Super_Bowl_VIII	33	1	1	20	11	12	7	4915	21	4588	9	327	0	0	0	20	0	0	0	0	0	0	0	0
29136	Super_Bowl_X	26	1	1	20	10	5	2	2683	19	2501	3	182	0	0	0	20	0	0	0	0	0	0	0	0
29137	Super_Bowl_XI	27	1	1	24	7	2	2	4763	23	4760	2	3	0	0	0	24	0	0	0	0	0	0	0	0
29138	Super_Bowl_XII	15	1	1	10	6	4	4	1856	11	1566	1	290	0	0	0	10	0	0	0	0	0	0	0	0
29139	Super_Bowl_XIII	20	1	1	12	7	7	5	1107	17	1101	3	6	0	0	0	12	0	0	0	0	0	0	0	0
29140	Super_Bowl_XIV	19	1	1	14	9	4	3	1952	16	1941	2	11	0	0	0	14	0	0	0	0	0	0	0	0
29145	Super_Bowl_XIX	16	1	1	12	8	3	2	2545	14	2102	2	443	0	0	0	12	0	0	0	0	0	0	0	0
29141	Super_Bowl_XV	16	1	1	11	9	4	4	54108	12	27657	2	26451	0	0	0	11	0	0	0	0	0	0	0	0
29142	Super_Bowl_XVI	28	2	1	8	5	18	8	3264	23	2399	3	865	0	0	0	8	0	0	0	0	0	0	0	0
29143	Super_Bowl_XVII	15	1	1	10	6	4	3	1765	13	1503	1	262	0	0	0	10	0	0	0	0	0	0	0	0
29144	Super_Bowl_XVIII	12	1	1	8	5	3	2	1624	11	1624	0	0	0	0	0	8	0	0	0	0	0	0	0	0
28976	Super_Bowl_XX	15	1	1	10	7	4	4	2253	12	1706	2	547	0	0	0	10	0	0	0	0	0	0	0	0
29146	Super_Bowl_XXI	10	0	0	8	5	2	2	1174	7	1108	3	66	0	0	0	8	0	0	0	0	0	0	0	0
29147	Super_Bowl_XXII	17	0	0	9	6	8	5	1638	11	1480	5	158	0	0	0	9	0	0	0	0	0	0	0	0
29148	Super_Bowl_XXIII	38	3	1	26	14	9	6	7069	25	4963	11	2106	0	0	0	26	0	0	0	0	0	0	0	0
29149	Super_Bowl_XXIV	28	2	2	17	10	9	8	5402	22	4682	4	720	0	0	0	17	0	0	0	0	0	0	0	0
29154	Super_Bowl_XXIX	15	1	1	11	8	3	3	2358	11	1699	3	659	0	0	0	11	0	0	0	0	0	0	0	0
29150	Super_Bowl_XXV	11	0	0	9	6	2	1	1712	9	1451	2	261	0	0	0	9	0	0	0	0	0	0	0	0
29151	Super_Bowl_XXVI	12	0	0	12	9	0	0	1431	11	1427	1	4	0	0	0	12	0	0	0	0	0	0	0	0
29152	Super_Bowl_XXVII	24	1	1	10	7	13	6	1962	19	1909	5	53	0	0	0	10	0	0	0	0	0	0	0	0
29153	Super_Bowl_XXVIII	10	0	0	10	6	0	0	1496	9	1224	1	272	0	0	0	10	0	0	0	0	0	0	0	0
29155	Super_Bowl_XXX	25	1	1	13	7	11	8	1341	15	1301	6	40	0	0	0	13	0	0	0	0	0	0	0	0
29156	Super_Bowl_XXXI	22	0	0	12	9	10	9	1163	13	1114	6	49	0	0	0	12	0	0	0	0	0	0	0	0
29157	Super_Bowl_XXXII	15	0	0	13	6	2	2	1477	14	1397	1	80	0	0	0	13	0	0	0	0	0	0	0	0
29158	Super_Bowl_XXXIII	13	0	0	11	6	2	2	1194	9	1041	4	153	0	0	0	11	0	0	0	0	0	0	0	0
29159	Super_Bowl_XXXIV	25	1	1	17	10	7	6	1938	13	1856	6	82	0	0	0	17	0	0	0	0	0	0	0	0
29160	Super_Bowl_XXXV	12	0	0	6	4	6	6	1137	9	1056	3	81	0	0	0	6	0	0	0	0	0	0	0	0
29564	Super_Bowl_XXXVI	41	2	2	30	11	9	8	108096	26	54810	13	53286	0	0	0	30	0	0	0	0	0	0	0	0
81111	Super_Mario_Bros._3	30	0	0	22	13	8	6	2252	19	966	9	1286	0	0	0	22	0	0	0	0	0	0	0	0
27801	Super_Mario_Kart	12	0	0	9	8	3	3	6053	6	2976	6	3077	0	0	0	9	0	0	0	0	0	0	0	0
88522	Super_Mario_RPG	30	0	0	23	16	7	6	3776	16	1727	14	2049	0	0	0	23	0	0	0	0	0	0	0	0
81114	Super_Mario_World	32	3	2	21	12	8	8	3896	17	2161	15	1735	0	0	0	21	0	0	0	0	0	0	0	0
83560	Super_Mario_World_2_Yoshi's_Island	1	0	0	1	1	0	0	21	0	0	1	21	0	0	0	1	0	0	0	0	0	0	0	0
28314	Super_Nintendo_Entertainment_System	66	3	2	43	27	20	16	3403	39	2468	22	935	0	0	0	43	0	0	0	0	0	0	0	0
87310	Supercavitation	3	0	0	2	2	1	1	396	1	1	2	395	0	0	0	2	0	0	0	0	0	0	0	0
28142	Supercluster	18	2	2	14	8	2	2	4572	12	4302	6	270	0	0	0	14	0	0	0	0	0	0	0	0
37153	Supercomputer	86	8	5	35	20	43	22	232283	47	117175	30	115108	3	1	1	35	1	1	1	620	2	310	1	310
28728	Superconducting_magnetic_energy_storage	1	0	0	0	0	1	1	13	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0
26884	Superconductivity	25	4	4	11	8	10	5	5195	15	4447	8	748	5	0	0	11	4	0	0	1451	3	1423	2	28
28742	Supercontinent	8	0	0	7	6	1	1	2230	3	1062	4	1168	0	0	0	7	0	0	0	0	0	0	0	0
87838	Superdupont	1	0	0	1	1	0	0	68	1	68	0	0	0	0	0	1	0	0	0	0	0	0	0	0
28346	Superego	2	0	0	2	1	0	0	27	0	0	2	27	0	0	0	2	0	0	0	0	0	0	0	0
52211	Superellipse	10	1	1	9	7	0	0	182	6	80	4	102	0	0	0	9	0	0	0	0	0	0	0	0
29042	Superfetation	7	0	0	6	5	1	1	2292	2	474	5	1818	0	0	0	6	0	0	0	0	0	0	0	0
27573	Superfluid_helium-4	1	0	0	1	1	0	0	142	1	142	0	0	0	0	0	1	0	0	0	0	0	0	0	0
43008	Supergrass	26	1	1	14	7	11	5	1472	17	665	9	807	0	0	0	14	0	0	0	0	0	0	0	0
53027	Supergroup_(music)	67	2	1	41	20	24	14	10451	48	9760	16	691	0	0	0	41	0	0	0	0	0	0	0	0
43076	Superhero	188	13	5	130	37	45	36	20970	97	9688	79	11282	0	0	0	130	0	0	0	0	0	0	0	0
29341	Superheterodyne_receiver	5	1	1	1	1	3	3	237	4	144	1	93	0	0	0	1	0	0	0	0	0	0	0	0
39158	Superior	9	0	0	5	5	4	1	12620	5	6310	4	6310	0	0	0	5	0	0	0	0	0	0	0	0
28751	Superluminal_communication	4	1	1	1	1	2	2	124	3	97	1	27	0	0	0	1	0	0	0	0	0	0	0	0
28381	Superman	91	3	3	88	27	0	0	3946	38	2674	40	1272	39	2	2	88	10	2	2	13369	27	7861	11	5508
27548	Supermarine	5	0	0	3	3	2	2	38	1	7	2	31	0	0	0	3	0	0	0	0	0	0	0	0
51862	Supermarket	29	5	4	17	14	7	6	2662	18	1993	9	669	0	0	0	17	0	0	0	0	0	0	0	0
49082	Supermodel	42	2	2	30	16	10	9	5848	23	2219	17	3629	0	0	0	30	0	0	0	0	0	0	0	0
55382	Supernatural	36	5	3	29	17	2	2	5576	19	3370	13	2206	4	1	1	29	3	0	0	2486	3	1243	1	1243
27680	Supernova	154	24	6	99	30	31	22	92126	81	53886	64	38240	7	1	1	99	4	2	2	2460	6	1729	1	731
39666	Supernova_remnant	10	0	0	9	4	1	1	677	7	572	2	105	3	0	0	9	1	0	0	261	2	249	1	12
27837	Superoxide_dismutase	9	1	1	4	3	4	3	866	6	823	2	43	0	0	0	4	0	0	0	0	0	0	0	0
27852	Superparamagnetism	3	1	1	2	2	0	0	98	1	47	2	51	0	0	0	2	0	0	0	0	0	0	0	0
61398	Superpower	95	2	1	72	24	21	14	19742	55	10381	37	9361	0	0	0	72	0	0	0	0	0	0	0	0
63337	Supersaturation	36	3	2	25	9	8	6	16840	20	13540	14	3300	0	0	0	25	0	0	0	0	0	0	0	0
51702	Superscalar	6	0	0	2	2	4	2	367	5	367	0	0	0	0	0	2	0	0	0	0	0	0	0	0
29212	Supersessionism	143	5	1	125	12	13	8	24984	89	14314	48	10670	48	2	2	125	5	0	0	88067	38	16852	8	71215
61273	Supersonic_speed	27	4	3	13	7	10	9	621	15	443	11	178	0	0	0	13	0	0	0	0	0	0	0	0
20926	Supervised_learning	2	0	0	0	0	2	2	868	1	434	1	434	0	0	0	0	0	0	0	0	0	0	0	0
28625	Supervolcano	31	5	3	15	12	11	7	1794	16	657	12	1137	0	0	0	15	0	0	0	0	0	0	0	0
68742	Supper	10	2	2	3	2	5	4	783	5	175	5	608	0	0	0	3	0	0	0	0	0	0	0	0
29664	Supply_and_demand	33	3	2	18	17	12	8	85094	17	43836	16	41258	0	0	0	18	0	0	0	0	0	0	0	0
27995	Supply_chain_management	70	7	5	29	15	34	25	13825	43	7445	23	6380	0	0	0	29	0	0	0	0	0	0	0	0
29565	Supply_class_support_ship	1	0	0	1	1	0	0	13	1	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0
65309	Support_vector_machine	32	3	3	7	6	22	17	1475	22	1447	6	28	0	0	0	7	0	0	0	0	0	0	0	0
31737	Supreme_Court_of_the_United_States	115	6	2	74	44	35	27	164976	57	83143	47	81833	0	0	0	74	0	0	0	0	0	0	0	0
29062	Supreme_Soviet_of_the_Soviet_Union	10	0	0	7	7	3	2	64	5	57	3	7	0	0	0	7	0	0	0	0	0	0	0	0
82152	Suprême_NTM	3	1	1	1	1	1	1	24	2	23	1	1	0	0	0	1	0	0	0	0	0	0	0	0
28528	Suprême_sauce	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56214	Surcoat	7	0	0	7	4	0	0	101	5	93	2	8	0	0	0	7	0	0	0	0	0	0	0	0
27983	Surd	1	0	0	0	0	1	1	8	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0
53196	Surf_lifesaving	3	0	0	3	2	0	0	181	2	171	1	10	0	0	0	3	0	0	0	0	0	0	0	0
27865	Surface	8	1	1	5	5	2	2	273	5	195	3	78	0	0	0	5	0	0	0	0	0	0	0	0
59392	Surface_anatomy	5	0	0	5	5	0	0	706	1	14	4	692	0	0	0	5	0	0	0	0	0	0	0	0
27725	Surface_area	28	3	1	5	5	20	9	8197	16	4257	12	3940	0	0	0	5	0	0	0	0	0	0	0	0
68513	Surface_science	6	3	3	1	1	2	1	163	5	157	1	6	0	0	0	1	0	0	0	0	0	0	0	0
41763	Surface_wave	20	1	1	10	8	9	7	5202	13	3047	7	2155	0	0	0	10	0	0	0	0	0	0	0	0
73218	Surface_weather_analysis	2	0	0	2	2	0	0	18	0	0	1	18	0	0	0	2	0	0	0	0	0	0	0	0
28198	Surfing	126	14	4	56	35	56	31	232011	69	117184	56	114827	0	0	0	56	0	0	0	0	0	0	0	0
45599	Surgery	30	1	1	18	12	11	8	7476	14	4876	13	2600	0	0	0	18	0	0	0	0	0	0	0	0
26828	Suriname	153	7	4	86	38	60	26	47257	72	23127	69	24130	0	0	0	86	0	0	0	0	0	0	0	0
27873	Surjective_function	4	0	0	1	1	3	1	48	4	48	0	0	0	0	0	1	0	0	0	0	0	0	0	0
72243	Surname	37	1	1	11	9	25	15	3159	25	1528	10	1631	0	0	0	11	0	0	0	0	0	0	0	0
51432	Surreal_number	21	0	0	14	6	7	2	982	10	324	9	658	10	0	0	14	4	2	1	3056	10	3056	0	0
28766	Surrealism	54	5	3	26	16	23	16	9229	26	6620	25	2609	0	0	0	26	0	0	0	0	0	0	0	0
54189	Surrealist_automatism	2	0	0	2	2	0	0	340	1	170	1	170	0	0	0	2	0	0	0	0	0	0	0	0
67594	Surrealist_techniques	4	0	0	1	1	3	1	64	3	32	1	32	0	0	0	1	0	0	0	0	0	0	0	0
48189	Surrey	64	5	4	43	20	16	10	29750	33	17025	27	12725	0	0	0	43	0	0	0	0	0	0	0	0
28876	Surtsey	33	3	2	14	10	16	6	21909	17	11060	14	10849	0	0	0	14	0	0	0	0	0	0	0	0
87231	Surveillance	57	3	1	44	20	10	7	7214	44	6447	8	767	0	0	0	44	0	0	0	0	0	0	0	0
46818	Surveillance_aircraft	8	1	1	6	3	1	1	265	4	141	1	124	0	0	0	6	0	0	0	0	0	0	0	0
27578	Survey_sampling	1	0	0	1	1	0	0	4	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
60891	Surveying	151	5	3	139	18	7	7	9018	65	3776	69	5242	0	0	0	139	0	0	0	0	0	0	0	0
80048	Surveyor_3	2	0	0	2	1	0	0	43	2	43	0	0	0	0	0	2	0	0	0	0	0	0	0	0
80046	Surveyor_7	1	0	0	1	1	0	0	23	1	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0
79403	Surveyor_program	3	0	0	1	1	2	2	69	1	33	2	36	1	0	0	1	1	0	0	635	1	635	0	0
41764	Survivability	1	0	0	0	0	1	1	9	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86355	Survival_International	12	0	0	5	3	7	3	469	7	424	3	45	0	0	0	5	0	0	0	0	0	0	0	0
28321	Survivor	6	0	0	5	3	1	1	130	6	130	0	0	0	0	0	5	0	0	0	0	0	0	0	0
28322	Survivor:_Africa	26	0	0	13	7	13	6	3254	16	2431	6	823	0	0	0	13	0	0	0	0	0	0	0	0
52801	Survivor:_Marquesas	21	0	0	16	10	5	5	4816	15	3041	5	1775	0	0	0	16	0	0	0	0	0	0	0	0
60413	Susa	15	2	2	12	9	1	1	833	7	671	7	162	0	0	0	12	0	0	0	0	0	0	0	0
27954	Susan_B._Anthony	172	13	3	77	37	82	48	34190	80	17331	71	16859	0	0	0	77	0	0	0	0	0	0	0	0
82792	Susan_Barrantes	4	1	1	1	1	2	1	31	1	6	2	25	0	0	0	1	0	0	0	0	0	0	0	0
49617	Susan_Cooper	6	1	1	2	2	3	2	151	3	79	2	72	0	0	0	2	0	0	0	0	0	0	0	0
28671	Susan_Faludi	14	1	1	11	7	2	2	717	7	544	7	173	0	0	0	11	0	0	0	0	0	0	0	0
62463	Susan_May_Williams	1	0	0	1	1	0	0	21	1	21	0	0	1	0	0	1	1	0	0	6	1	6	0	0
68323	Susan_Sarandon	39	4	3	21	14	14	11	2593	18	1889	20	704	0	0	0	21	0	0	0	0	0	0	0	0
87321	Susana_Giménez	5	1	1	2	2	2	1	220	4	141	1	79	0	0	0	2	0	0	0	0	0	0	0	0
28271	Sushi	118	13	3	56	41	49	31	116461	65	58806	50	57655	5	1	1	56	1	3	1	3092	4	3032	1	60
49626	Suspended	5	0	0	5	3	0	0	70	2	7	3	63	0	0	0	5	0	0	0	0	0	0	0	0
86215	Suspense_(radio_drama)	13	2	2	6	3	5	3	2306	10	2112	3	194	0	0	0	6	0	0	0	0	0	0	0	0
47607	Suspension_bridge	54	5	2	26	15	23	13	3385	31	2051	22	1334	1	0	0	26	1	0	0	252	1	252	0	0
38243	Suspension_of_disbelief	16	0	0	10	9	6	3	1839	10	701	5	1138	0	0	0	10	0	0	0	0	0	0	0	0
74984	Suspicion_(1941_film)	3	0	0	2	2	1	1	613	1	14	2	599	0	0	0	2	0	0	0	0	0	0	0	0
49699	Sussex	18	0	0	13	7	5	2	730	11	532	5	198	0	0	0	13	0	0	0	0	0	0	0	0
87988	Sussex_County,_Delaware	21	0	0	17	10	4	2	1375	15	1343	5	32	0	0	0	17	0	0	0	0	0	0	0	0
NULL	Sustainability	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2	0	4	0	0	13545	5	2364	3	11181
29501	Sustainable_development	209	5	3	172	21	32	23	15628	98	6727	95	8901	7	0	0	172	5	0	0	34462	4	852	3	33610
28287	Sutra	4	1	1	1	1	2	1	412	1	22	1	390	0	0	0	1	0	0	0	0	0	0	0	0
28749	Sutta	1	0	0	0	0	1	1	234	0	0	1	234	0	0	0	0	0	0	0	0	0	0	0	0
36822	Sutter's_Fort	11	0	0	5	3	6	5	169	3	28	7	141	0	0	0	5	0	0	0	0	0	0	0	0
36821	Sutter's_Mill	17	1	1	11	6	5	4	6344	7	3163	8	3181	0	0	0	11	0	0	0	0	0	0	0	0
82120	Sutter_County,_California	10	2	2	8	4	0	0	997	4	708	4	289	0	0	0	8	0	0	0	0	0	0	0	0
88679	Suttungr	1	0	0	1	1	0	0	16	1	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42904	Suva	26	1	1	19	9	6	6	1375	18	1069	8	306	0	0	0	19	0	0	0	0	0	0	0	0
75107	Suwannee_County,_Florida	4	0	0	2	2	2	2	237	2	237	0	0	0	0	0	2	0	0	0	0	0	0	0	0
10497	Suzaku	1	0	0	0	0	1	1	74	1	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27797	Suzanne_Vega	15	2	2	7	6	6	4	1336	10	880	4	456	0	0	0	7	0	0	0	0	0	0	0	0
70597	Suze_Randall	11	2	2	9	4	0	0	1687	3	169	8	1518	0	0	0	9	0	0	0	0	0	0	0	0
42980	Suzuki_(disambiguation)	2	0	0	2	2	0	0	136	2	136	0	0	0	0	0	2	0	0	0	0	0	0	0	0
27441	Svalbard	62	1	1	42	34	19	14	33459	39	17891	17	15568	2	1	1	42	1	0	0	666	2	666	0	0
36586	Svante_Arrhenius	36	2	2	33	9	1	1	4217	24	2171	10	2046	0	0	0	33	0	0	0	0	0	0	0	0
73016	Svante_Pääbo	6	1	1	3	3	2	2	696	4	670	2	26	0	0	0	3	0	0	0	0	0	0	0	0
87564	Svaðilfari	2	0	0	2	2	0	0	48	1	24	1	24	0	0	0	2	0	0	0	0	0	0	0	0
88258	Sven-Göran_Eriksson	30	1	1	23	11	6	6	16023	11	11812	15	4211	0	0	0	23	0	0	0	0	0	0	0	0
54887	Svend_Robinson	6	0	0	3	3	3	2	902	2	451	3	451	0	0	0	3	0	0	0	0	0	0	0	0
27778	Svenska_Akademiens_Ordbok	2	0	0	2	1	0	0	166	2	166	0	0	0	0	0	2	0	0	0	0	0	0	0	0
27014	Svenska_Dagbladet	14	1	1	12	3	1	1	2141	9	2085	3	56	0	0	0	12	0	0	0	0	0	0	0	0
26707	Sverige_(disambiguation)	2	0	0	2	2	0	0	63	1	63	0	0	0	0	0	2	0	0	0	0	0	0	0	0
40606	Sviatoslav_I_of_Kiev	13	2	2	9	5	2	2	237	6	127	5	110	0	0	0	9	0	0	0	0	0	0	0	0
53213	Swabia_(Bavaria)	5	1	1	3	2	1	1	29	1	22	1	7	0	0	0	3	0	0	0	0	0	0	0	0
28451	Swahili	3	0	0	2	1	1	1	22	2	2	1	20	0	0	0	2	0	0	0	0	0	0	0	0
28450	Swahili_language	85	4	3	62	25	19	15	5404	48	3016	35	2388	0	0	0	62	0	0	0	0	0	0	0	0
45660	Swami_Vivekananda	132	5	4	73	36	54	32	12096	65	6138	63	5958	0	0	0	73	0	0	0	0	0	0	0	0
86359	Swamp	34	2	1	17	13	15	10	5092	20	2546	13	2546	0	0	0	17	0	0	0	0	0	0	0	0
65015	Swamp_Thing	20	0	0	7	6	13	12	2985	7	2534	10	451	0	0	0	7	0	0	0	0	0	0	0	0
50952	Swan	59	3	1	37	26	19	14	4921	32	2698	23	2223	0	0	0	37	0	0	0	0	0	0	0	0
68766	Swan_River_mahogany	1	0	0	1	1	0	0	32	1	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0
46394	Swansea	64	6	5	48	24	10	5	4193	35	2873	26	1320	0	0	0	48	0	0	0	0	0	0	0	0
45943	Swastika	161	12	4	72	53	77	48	223909	92	112659	58	111250	5	1	1	72	2	0	0	5679	4	783	1	4896
27451	Swaziland	74	4	3	43	19	27	14	57268	38	28844	25	28424	0	0	0	43	0	0	0	0	0	0	0	0
75660	Sweat_lodge	13	4	2	7	6	2	2	8592	8	4645	4	3947	0	0	0	7	0	0	0	0	0	0	0	0
65873	Sweden_Democrats	87	6	5	58	35	23	16	19353	47	11759	32	7594	0	0	0	58	0	0	0	0	0	0	0	0
27013	Swedish_Academy	7	0	0	5	2	2	1	77	2	62	4	15	0	0	0	5	0	0	0	0	0	0	0	0
26895	Swedish_Armed_Forces	38	2	2	27	13	9	8	5410	23	3982	11	1428	0	0	0	27	0	0	0	0	0	0	0	0
58298	Swedish_colonization_of_the_Americas	3	0	0	1	1	2	2	169	2	105	1	64	0	0	0	1	0	0	0	0	0	0	0	0
28490	Swedish_cuisine	38	5	3	21	11	12	6	72950	24	36880	12	36070	0	0	0	21	0	0	0	0	0	0	0	0
16709	Swedish_krona	22	0	0	13	7	9	6	6084	14	3834	6	2250	0	0	0	13	0	0	0	0	0	0	0	0
26689	Swedish_language	75	4	4	65	33	6	4	11650	43	4694	29	6956	0	0	0	65	0	0	0	0	0	0	0	0
29349	Sweeney_Todd	44	1	1	33	10	10	7	7897	25	3192	14	4705	0	0	0	33	0	0	0	0	0	0	0	0
75432	Sweep-picking	15	0	0	14	3	1	1	3500	8	1142	6	2358	0	0	0	14	0	0	0	0	0	0	0	0
76371	Sweet_Smell_of_Success	6	1	1	4	4	1	1	325	4	107	2	218	0	0	0	4	0	0	0	0	0	0	0	0
89251	Sweet_corn	16	6	4	3	2	7	6	2322	12	1303	4	1019	0	0	0	3	0	0	0	0	0	0	0	0
51628	Sweet_potato	88	7	4	60	28	21	18	233649	51	118201	37	115448	0	0	0	60	0	0	0	0	0	0	0	0
28551	Sweet_tea	11	1	1	4	4	6	4	657	6	349	5	308	0	0	0	4	0	0	0	0	0	0	0	0
28664	Sweetbread	7	0	0	2	2	5	4	170	5	125	2	45	0	0	0	2	0	0	0	0	0	0	0	0
28668	Sweetener_(disambiguation)	8	0	0	8	1	0	0	219	8	219	0	0	0	0	0	8	0	0	0	0	0	0	0	0
40406	Sweyn_Forkbeard	23	2	2	18	10	3	2	1256	11	248	11	1008	0	0	0	18	0	0	0	0	0	0	0	0
69905	Swiftsure-class_submarine	3	0	0	2	2	1	1	291	2	155	1	136	0	0	0	2	0	0	0	0	0	0	0	0
59908	Swindon	45	5	4	28	18	12	10	3643	22	2355	19	1288	0	0	0	28	0	0	0	0	0	0	0	0
74291	Swindon_Town_F.C.	109	4	2	49	24	56	20	110424	56	55505	45	54919	0	0	0	49	0	0	0	0	0	0	0	0
58927	Swiss	1	0	0	1	1	0	0	97	1	97	0	0	0	0	0	1	0	0	0	0	0	0	0	0
55205	Swiss_Alps	17	1	1	10	8	6	3	28971	10	14501	7	14470	0	0	0	10	0	0	0	0	0	0	0	0
27184	Swiss_German	16	1	1	11	6	4	4	817	13	700	3	117	0	0	0	11	0	0	0	0	0	0	0	0
27003	Swiss_cheese	6	0	0	6	3	0	0	909	4	869	1	40	0	0	0	6	0	0	0	0	0	0	0	0
28284	Switch	23	1	1	14	11	8	6	1847	14	1567	8	280	0	0	0	14	0	0	0	0	0	0	0	0
26748	Switzerland	191	14	5	120	60	57	40	31512	104	18200	78	13312	0	0	0	120	0	0	0	0	0	0	0	0
